date,weather_code,temp_max,temp_min,weather
2018-05-08,53,24.4,13.9,Rainy
2018-05-09,63,20.3,15.3,Rainy
2018-05-10,53,19.9,13.6,Rainy
2018-05-11,53,23.7,13.2,Rainy
2018-05-12,3,20.3,11.1,Sunny
2018-05-13,51,22.3,9.0,Rainy
2018-05-14,53,21.1,10.3,Rainy
2018-05-15,53,25.9,12.7,Rainy
2018-05-16,51,23.7,14.1,Rainy
2018-05-17,3,22.4,12.4,Sunny
2018-05-18,3,24.9,12.0,Sunny
2018-05-19,51,21.4,14.2,Rainy
2018-05-20,51,22.7,12.1,Rainy
2018-05-21,51,22.6,14.8,Rainy
2018-05-22,3,24.2,12.2,Sunny
2018-05-23,3,25.4,13.6,Sunny
2018-05-24,3,27.0,15.0,Sunny
2018-05-25,51,27.2,17.0,Rainy
2018-05-26,2,27.3,17.4,Partly Cloudy
2018-05-27,3,24.1,16.9,Sunny
2018-05-28,3,25.7,13.7,Sunny
2018-05-29,3,27.2,15.5,Sunny
2018-05-30,3,27.1,16.4,Sunny
2018-05-31,3,28.7,14.9,Sunny
2018-06-01,51,30.0,16.4,Rainy
2018-06-02,3,27.1,15.9,Sunny
2018-06-03,61,28.9,15.5,Rainy
2018-06-04,61,24.6,17.6,Rainy
2018-06-05,3,27.4,17.1,Sunny
2018-06-06,53,28.3,16.6,Rainy
2018-06-07,51,27.6,17.9,Rainy
2018-06-08,3,28.9,17.1,Sunny
2018-06-09,3,29.9,18.1,Sunny
2018-06-10,3,28.8,17.7,Sunny
2018-06-11,3,29.9,17.5,Sunny
2018-06-12,51,31.8,19.5,Rainy
2018-06-13,2,32.8,20.2,Partly Cloudy
2018-06-14,61,30.2,19.1,Rainy
2018-06-15,3,28.8,18.6,Sunny
2018-06-16,63,28.1,18.9,Rainy
2018-06-17,55,27.3,18.4,Rainy
2018-06-18,61,26.6,18.2,Rainy
2018-06-19,51,30.5,18.9,Rainy
2018-06-20,2,31.1,19.8,Partly Cloudy
2018-06-21,63,28.1,21.4,Rainy
2018-06-22,51,29.6,19.1,Rainy
2018-06-23,63,22.6,16.0,Rainy
2018-06-24,3,22.1,13.7,Sunny
2018-06-25,3,24.4,14.1,Sunny
2018-06-26,61,25.7,15.0,Rainy
2018-06-27,63,21.0,15.5,Rainy
2018-06-28,63,23.5,17.1,Rainy
2018-06-29,63,24.0,16.9,Rainy
2018-06-30,61,24.4,17.3,Rainy
2018-07-01,55,23.4,15.5,Rainy
2018-07-02,2,24.5,13.5,Partly Cloudy
2018-07-03,3,27.0,13.2,Sunny
2018-07-04,51,29.3,17.6,Rainy
2018-07-05,63,24.4,18.3,Rainy
2018-07-06,1,28.2,16.1,Partly Cloudy
2018-07-07,3,28.7,17.6,Sunny
2018-07-08,63,23.0,18.9,Rainy
2018-07-09,61,22.6,17.9,Rainy
2018-07-10,61,22.8,17.7,Rainy
2018-07-11,51,25.8,16.5,Rainy
2018-07-12,51,29.3,17.4,Rainy
2018-07-13,55,28.1,19.4,Rainy
2018-07-14,2,27.2,19.4,Partly Cloudy
2018-07-15,1,27.2,17.4,Partly Cloudy
2018-07-16,1,27.8,16.5,Partly Cloudy
2018-07-17,3,28.6,16.6,Sunny
2018-07-18,55,26.8,17.4,Rainy
2018-07-19,53,26.7,16.9,Rainy
2018-07-20,63,27.9,18.9,Rainy
2018-07-21,51,28.3,19.1,Rainy
2018-07-22,51,28.4,19.1,Rainy
2018-07-23,61,25.5,20.2,Rainy
2018-07-24,61,26.8,18.7,Rainy
2018-07-25,63,26.8,19.2,Rainy
2018-07-26,63,27.7,18.7,Rainy
2018-07-27,63,26.9,19.5,Rainy
2018-07-28,51,28.0,19.5,Rainy
2018-07-29,61,28.5,20.3,Rainy
2018-07-30,53,27.0,20.4,Rainy
2018-07-31,63,28.1,20.2,Rainy
2018-08-01,61,28.7,21.0,Rainy
2018-08-02,3,28.0,20.8,Sunny
2018-08-03,2,28.1,19.7,Partly Cloudy
2018-08-04,51,28.9,19.6,Rainy
2018-08-05,1,29.9,17.9,Partly Cloudy
2018-08-06,3,30.5,18.6,Sunny
2018-08-07,51,28.6,21.0,Rainy
2018-08-08,2,28.9,20.5,Partly Cloudy
2018-08-09,2,28.7,19.3,Partly Cloudy
2018-08-10,2,28.5,17.2,Partly Cloudy
2018-08-11,2,27.6,16.2,Partly Cloudy
2018-08-12,3,28.8,15.7,Sunny
2018-08-13,0,29.0,16.8,Sunny
2018-08-14,2,30.0,15.4,Partly Cloudy
2018-08-15,3,30.3,17.4,Sunny
2018-08-16,3,30.9,18.3,Sunny
2018-08-17,2,32.2,21.5,Partly Cloudy
2018-08-18,1,33.2,20.1,Partly Cloudy
2018-08-19,1,31.3,18.7,Partly Cloudy
2018-08-20,51,30.1,20.0,Rainy
2018-08-21,1,30.3,18.1,Partly Cloudy
2018-08-22,2,30.7,20.9,Partly Cloudy
2018-08-23,2,30.4,20.9,Partly Cloudy
2018-08-24,3,29.3,18.7,Sunny
2018-08-25,3,30.0,18.9,Sunny
2018-08-26,1,31.0,18.1,Partly Cloudy
2018-08-27,1,30.6,19.7,Partly Cloudy
2018-08-28,3,30.3,20.3,Sunny
2018-08-29,2,29.1,19.1,Partly Cloudy
2018-08-30,1,29.3,19.0,Partly Cloudy
2018-08-31,3,30.4,18.0,Sunny
2018-09-01,1,31.9,18.6,Partly Cloudy
2018-09-02,3,32.5,22.2,Sunny
2018-09-03,2,30.8,21.7,Partly Cloudy
2018-09-04,3,29.0,17.3,Sunny
2018-09-05,3,26.9,16.2,Sunny
2018-09-06,53,25.4,16.6,Rainy
2018-09-07,51,26.4,15.5,Rainy
2018-09-08,53,25.7,16.9,Rainy
2018-09-09,53,26.1,14.8,Rainy
2018-09-10,3,25.4,15.9,Sunny
2018-09-11,3,25.7,15.1,Sunny
2018-09-12,51,24.9,15.7,Rainy
2018-09-13,51,24.8,15.5,Rainy
2018-09-14,1,26.8,14.7,Partly Cloudy
2018-09-15,2,28.7,16.1,Partly Cloudy
2018-09-16,51,24.7,17.9,Rainy
2018-09-17,3,23.0,17.0,Sunny
2018-09-18,2,24.9,13.0,Partly Cloudy
2018-09-19,2,24.3,11.2,Partly Cloudy
2018-09-20,2,25.1,10.8,Partly Cloudy
2018-09-21,3,26.2,11.4,Sunny
2018-09-22,3,27.8,12.3,Sunny
2018-09-23,51,23.2,15.9,Rainy
2018-09-24,63,28.4,12.7,Rainy
2018-09-25,53,17.0,10.1,Rainy
2018-09-26,3,15.7,6.4,Sunny
2018-09-27,3,16.9,2.7,Sunny
2018-09-28,3,21.2,11.4,Sunny
2018-09-29,3,21.9,10.0,Sunny
2018-09-30,3,17.9,10.0,Sunny
2018-10-01,61,14.1,9.7,Rainy
2018-10-02,53,21.8,10.8,Rainy
2018-10-03,3,19.4,10.5,Sunny
2018-10-04,2,19.2,7.6,Partly Cloudy
2018-10-05,0,18.7,7.8,Sunny
2018-10-06,0,19.7,7.6,Sunny
2018-10-07,3,19.8,8.2,Sunny
2018-10-08,0,20.8,7.8,Sunny
2018-10-09,51,21.4,8.9,Rainy
2018-10-10,3,20.5,11.7,Sunny
2018-10-11,3,21.1,11.2,Sunny
2018-10-12,2,21.5,11.0,Partly Cloudy
2018-10-13,1,20.4,11.6,Partly Cloudy
2018-10-14,0,19.9,9.1,Sunny
2018-10-15,0,21.6,9.8,Sunny
2018-10-16,2,21.9,8.4,Partly Cloudy
2018-10-17,1,21.7,9.4,Partly Cloudy
2018-10-18,51,20.9,12.0,Rainy
2018-10-19,53,20.6,11.2,Rainy
2018-10-20,55,19.8,12.7,Rainy
2018-10-21,53,18.5,11.0,Rainy
2018-10-22,3,16.8,9.8,Sunny
2018-10-23,2,18.2,5.5,Partly Cloudy
2018-10-24,61,16.8,8.6,Rainy
2018-10-25,3,13.1,5.4,Sunny
2018-10-26,2,18.8,7.1,Partly Cloudy
2018-10-27,3,20.9,5.1,Sunny
2018-10-28,3,23.4,7.1,Sunny
2018-10-29,3,23.7,9.4,Sunny
2018-10-30,3,23.6,9.7,Sunny
2018-10-31,3,26.4,12.4,Sunny
2018-11-01,53,16.8,13.2,Rainy
2018-11-02,51,18.9,12.9,Rainy
2018-11-03,51,17.0,10.3,Rainy
2018-11-04,3,16.6,7.4,Sunny
2018-11-05,3,13.3,6.2,Sunny
2018-11-06,51,13.9,8.7,Rainy
2018-11-07,3,12.4,8.9,Sunny
2018-11-08,3,13.3,7.8,Sunny
2018-11-09,1,13.1,2.2,Partly Cloudy
2018-11-10,3,14.6,1.3,Sunny
2018-11-11,3,14.7,2.1,Sunny
2018-11-12,3,10.3,3.2,Sunny
2018-11-13,3,10.3,6.9,Sunny
2018-11-14,51,11.3,6.0,Rainy
2018-11-15,55,9.3,3.4,Rainy
2018-11-16,51,5.9,1.6,Rainy
2018-11-17,71,4.0,0.7,Snowy
2018-11-18,73,4.8,-0.4,Snowy
2018-11-19,75,1.7,-2.7,Snowy
2018-11-20,53,3.6,-5.2,Rainy
2018-11-21,55,1.7,0.5,Rainy
2018-11-22,73,2.5,0.3,Snowy
2018-11-23,3,4.1,0.3,Sunny
2018-11-24,3,4.4,-0.7,Sunny
2018-11-25,3,7.4,-1.3,Sunny
2018-11-26,53,6.5,1.7,Rainy
2018-11-27,53,7.3,1.4,Rainy
2018-11-28,73,1.1,-2.4,Snowy
2018-11-29,3,-2.4,-5.8,Sunny
2018-11-30,3,-1.1,-6.4,Sunny
2018-12-01,3,-1.8,-9.1,Sunny
2018-12-02,3,0.5,-7.0,Sunny
2018-12-03,3,-1.1,-8.0,Sunny
2018-12-04,3,-1.0,-4.2,Sunny
2018-12-05,51,0.7,-3.3,Rainy
2018-12-06,73,2.2,-3.1,Snowy
2018-12-07,3,2.4,-4.1,Sunny
2018-12-08,51,5.8,-2.6,Rainy
2018-12-09,53,5.3,-1.0,Rainy
2018-12-10,51,3.6,-2.0,Rainy
2018-12-11,73,3.0,-0.0,Snowy
2018-12-12,73,3.3,-2.3,Snowy
2018-12-13,2,4.1,-4.0,Partly Cloudy
2018-12-14,73,3.6,-5.6,Snowy
2018-12-15,73,0.2,-1.2,Snowy
2018-12-16,61,3.4,0.4,Rainy
2018-12-17,73,1.5,-1.6,Snowy
2018-12-18,73,0.0,-2.4,Snowy
2018-12-19,73,-1.6,-3.7,Snowy
2018-12-20,3,-2.5,-4.2,Sunny
2018-12-21,3,-1.3,-3.6,Sunny
2018-12-22,53,2.8,-2.3,Rainy
2018-12-23,51,8.5,0.8,Rainy
2018-12-24,53,6.8,0.3,Rainy
2018-12-25,73,4.6,-2.7,Snowy
2018-12-26,3,3.2,-4.1,Sunny
2018-12-27,3,6.3,-0.5,Sunny
2018-12-28,53,5.6,-1.6,Rainy
2018-12-29,51,7.6,0.2,Rainy
2018-12-30,3,3.9,-1.5,Sunny
2018-12-31,3,4.4,-2.1,Sunny
2019-01-01,3,2.7,-2.0,Sunny
2019-01-02,3,5.2,-2.2,Sunny
2019-01-03,51,3.9,-3.0,Rainy
2019-01-04,3,1.3,-4.7,Sunny
2019-01-05,2,0.9,-6.9,Partly Cloudy
2019-01-06,71,0.4,-6.2,Snowy
2019-01-07,3,0.9,-6.1,Sunny
2019-01-08,3,-1.4,-9.1,Sunny
2019-01-09,3,2.5,-7.6,Sunny
2019-01-10,73,1.7,-1.5,Snowy
2019-01-11,73,-0.1,-2.1,Snowy
2019-01-12,3,-1.9,-10.8,Sunny
2019-01-13,3,-4.3,-14.1,Sunny
2019-01-14,3,1.5,-6.5,Sunny
2019-01-15,73,0.2,-7.8,Snowy
2019-01-16,3,2.6,-8.4,Sunny
2019-01-17,3,2.1,-7.3,Sunny
2019-01-18,3,3.7,-5.4,Sunny
2019-01-19,73,1.9,-2.9,Snowy
2019-01-20,71,2.5,-0.7,Snowy
2019-01-21,51,1.0,-1.7,Rainy
2019-01-22,73,0.2,-3.4,Snowy
2019-01-23,53,5.9,-1.0,Rainy
2019-01-24,55,1.5,-2.0,Rainy
2019-01-25,73,-0.8,-3.0,Snowy
2019-01-26,73,-0.4,-1.7,Snowy
2019-01-27,3,1.7,-3.0,Sunny
2019-01-28,3,4.4,-4.5,Sunny
2019-01-29,51,6.1,-4.4,Rainy
2019-01-30,53,13.0,0.6,Rainy
2019-01-31,53,5.5,0.5,Rainy
2019-02-01,3,9.4,-0.2,Sunny
2019-02-02,3,10.5,-1.4,Sunny
2019-02-03,3,11.9,-0.7,Sunny
2019-02-04,3,17.1,0.5,Sunny
2019-02-05,3,7.6,2.6,Sunny
2019-02-06,51,7.9,1.6,Rainy
2019-02-07,3,5.0,-0.2,Sunny
2019-02-08,3,3.7,-1.1,Sunny
2019-02-09,3,6.1,-1.2,Sunny
2019-02-10,3,7.6,-3.9,Sunny
2019-02-11,3,11.4,-2.1,Sunny
2019-02-12,61,5.4,2.3,Rainy
2019-02-13,75,6.0,-2.9,Snowy
2019-02-14,51,7.3,-3.8,Rainy
2019-02-15,51,5.5,-0.5,Rainy
2019-02-16,3,8.7,-1.9,Sunny
2019-02-17,2,12.0,-2.3,Partly Cloudy
2019-02-18,2,12.5,-2.9,Partly Cloudy
2019-02-19,1,12.5,-0.5,Partly Cloudy
2019-02-20,2,13.8,-1.1,Partly Cloudy
2019-02-21,51,11.8,2.0,Rainy
2019-02-22,73,6.2,-1.9,Snowy
2019-02-23,71,-0.4,-5.2,Snowy
2019-02-24,71,1.8,-6.0,Snowy
2019-02-25,71,4.9,-5.6,Snowy
2019-02-26,3,7.4,-3.5,Sunny
2019-02-27,73,7.9,-0.0,Snowy
2019-02-28,3,12.4,-1.6,Sunny
2019-03-01,3,16.5,4.4,Sunny
2019-03-02,51,6.3,-1.2,Rainy
2019-03-03,71,8.1,-1.1,Snowy
2019-03-04,2,13.8,-1.2,Partly Cloudy
2019-03-05,3,16.7,1.7,Sunny
2019-03-06,55,15.1,3.4,Rainy
2019-03-07,3,15.6,1.5,Sunny
2019-03-08,3,21.1,2.1,Sunny
2019-03-09,51,18.6,5.0,Rainy
2019-03-10,3,18.6,7.8,Sunny
2019-03-11,51,18.4,8.4,Rainy
2019-03-12,63,7.3,2.6,Rainy
2019-03-13,3,8.8,0.4,Sunny
2019-03-14,51,10.5,2.0,Rainy
2019-03-15,51,11.7,2.0,Rainy
2019-03-16,3,16.2,1.5,Sunny
2019-03-17,3,18.1,3.8,Sunny
2019-03-18,0,22.8,4.1,Sunny
2019-03-19,3,16.5,7.3,Sunny
2019-03-20,3,14.5,6.7,Sunny
2019-03-21,51,12.0,6.3,Rainy
2019-03-22,3,16.4,2.4,Sunny
2019-03-23,51,15.8,4.7,Rainy
2019-03-24,2,16.0,0.6,Partly Cloudy
2019-03-25,0,20.4,2.7,Sunny
2019-03-26,53,13.0,6.8,Rainy
2019-03-27,51,13.3,3.8,Rainy
2019-03-28,3,11.6,-0.1,Sunny
2019-03-29,3,10.7,3.6,Sunny
2019-03-30,3,16.1,2.1,Sunny
2019-03-31,0,18.3,2.3,Sunny
2019-04-01,3,21.1,3.7,Sunny
2019-04-02,71,13.3,5.8,Snowy
2019-04-03,2,13.0,0.6,Partly Cloudy
2019-04-04,3,13.4,1.5,Sunny
2019-04-05,2,17.4,3.1,Partly Cloudy
2019-04-06,3,14.2,5.7,Sunny
2019-04-07,51,14.3,5.6,Rainy
2019-04-08,55,14.1,5.9,Rainy
2019-04-09,61,17.3,8.7,Rainy
2019-04-10,55,16.6,8.0,Rainy
2019-04-11,61,13.3,9.0,Rainy
2019-04-12,51,15.8,8.0,Rainy
2019-04-13,63,9.3,7.3,Rainy
2019-04-14,53,12.9,6.9,Rainy
2019-04-15,3,13.6,4.9,Sunny
2019-04-16,51,14.9,5.6,Rainy
2019-04-17,53,13.8,2.1,Rainy
2019-04-18,53,11.0,6.4,Rainy
2019-04-19,51,16.0,5.0,Rainy
2019-04-20,51,13.7,3.7,Rainy
2019-04-21,3,17.2,3.5,Sunny
2019-04-22,53,15.3,6.6,Rainy
2019-04-23,51,14.7,4.6,Rainy
2019-04-24,51,17.7,8.5,Rainy
2019-04-25,3,20.5,6.7,Sunny
2019-04-26,2,22.6,7.8,Partly Cloudy
2019-04-27,3,24.5,9.1,Sunny
2019-04-28,53,20.1,13.2,Rainy
2019-04-29,53,20.3,8.0,Rainy
2019-04-30,63,20.8,11.0,Rainy
2019-05-01,51,17.4,9.4,Rainy
2019-05-02,53,20.0,10.4,Rainy
2019-05-03,3,22.5,9.6,Sunny
2019-05-04,51,23.7,11.2,Rainy
2019-05-05,63,21.9,11.6,Rainy
2019-05-06,63,20.3,11.9,Rainy
2019-05-07,61,13.5,8.8,Rainy
2019-05-08,3,14.6,7.1,Sunny
2019-05-09,51,17.0,6.9,Rainy
2019-05-10,61,17.3,10.7,Rainy
2019-05-11,63,18.8,8.9,Rainy
2019-05-12,3,21.2,9.8,Sunny
2019-05-13,3,20.5,10.5,Sunny
2019-05-14,61,18.7,12.6,Rainy
2019-05-15,55,21.8,12.1,Rainy
2019-05-16,61,19.1,12.9,Rainy
2019-05-17,61,21.8,12.5,Rainy
2019-05-18,61,24.2,13.3,Rainy
2019-05-19,3,26.1,13.3,Sunny
2019-05-20,61,26.3,16.6,Rainy
2019-05-21,2,22.0,12.9,Partly Cloudy
2019-05-22,51,22.2,11.4,Rainy
2019-05-23,51,23.5,13.3,Rainy
2019-05-24,61,21.0,12.9,Rainy
2019-05-25,61,22.8,14.0,Rainy
2019-05-26,51,24.6,13.3,Rainy
2019-05-27,3,27.2,14.5,Sunny
2019-05-28,3,27.0,15.2,Sunny
2019-05-29,51,26.7,15.5,Rainy
2019-05-30,63,26.3,17.6,Rainy
2019-05-31,65,23.9,17.1,Rainy
2019-06-01,61,22.5,16.0,Rainy
2019-06-02,61,25.1,15.6,Rainy
2019-06-03,63,23.6,17.7,Rainy
2019-06-04,61,21.2,15.5,Rainy
2019-06-05,63,23.4,14.2,Rainy
2019-06-06,51,24.9,15.8,Rainy
2019-06-07,61,27.1,16.3,Rainy
2019-06-08,55,28.6,17.3,Rainy
2019-06-09,53,27.2,19.2,Rainy
2019-06-10,63,26.7,18.0,Rainy
2019-06-11,61,26.6,19.8,Rainy
2019-06-12,3,30.2,20.3,Sunny
2019-06-13,1,30.2,18.4,Partly Cloudy
2019-06-14,1,29.6,19.4,Partly Cloudy
2019-06-15,61,29.6,19.8,Rainy
2019-06-16,3,29.9,18.0,Sunny
2019-06-17,51,30.0,19.4,Rainy
2019-06-18,63,27.8,20.3,Rainy
2019-06-19,53,28.6,20.0,Rainy
2019-06-20,61,29.4,19.8,Rainy
2019-06-21,63,28.5,18.8,Rainy
2019-06-22,63,29.6,19.4,Rainy
2019-06-23,3,30.1,20.5,Sunny
2019-06-24,63,29.4,21.2,Rainy
2019-06-25,61,29.9,20.6,Rainy
2019-06-26,3,29.7,21.2,Sunny
2019-06-27,1,31.5,18.0,Partly Cloudy
2019-06-28,61,26.8,18.5,Rainy
2019-06-29,51,24.1,16.6,Rainy
2019-06-30,3,27.7,15.1,Sunny
2019-07-01,0,31.7,17.3,Sunny
2019-07-02,0,33.6,20.1,Sunny
2019-07-03,63,32.6,22.5,Rainy
2019-07-04,61,27.9,19.3,Rainy
2019-07-05,63,27.4,19.5,Rainy
2019-07-06,51,28.5,19.9,Rainy
2019-07-07,3,31.5,18.5,Sunny
2019-07-08,63,28.2,20.0,Rainy
2019-07-09,51,24.2,17.1,Rainy
2019-07-10,51,24.7,15.8,Rainy
2019-07-11,51,23.4,13.5,Rainy
2019-07-12,53,23.0,13.5,Rainy
2019-07-13,3,25.8,14.0,Sunny
2019-07-14,63,22.0,16.4,Rainy
2019-07-15,61,22.9,15.5,Rainy
2019-07-16,51,24.2,14.2,Rainy
2019-07-17,1,27.1,14.4,Partly Cloudy
2019-07-18,51,26.4,18.4,Rainy
2019-07-19,2,28.9,16.7,Partly Cloudy
2019-07-20,63,30.1,17.7,Rainy
2019-07-21,3,31.2,18.2,Sunny
2019-07-22,51,32.8,19.3,Rainy
2019-07-23,53,26.0,19.7,Rainy
2019-07-24,61,26.3,17.9,Rainy
2019-07-25,51,27.3,17.0,Rainy
2019-07-26,51,30.0,18.0,Rainy
2019-07-27,1,31.8,19.5,Partly Cloudy
2019-07-28,3,32.2,19.4,Sunny
2019-07-29,61,24.4,19.9,Rainy
2019-07-30,51,29.1,18.0,Rainy
2019-07-31,51,32.2,19.2,Rainy
2019-08-01,63,26.9,20.7,Rainy
2019-08-02,53,28.6,17.8,Rainy
2019-08-03,61,27.9,18.9,Rainy
2019-08-04,63,23.9,17.0,Rainy
2019-08-05,51,25.5,14.6,Rainy
2019-08-06,3,28.0,15.1,Sunny
2019-08-07,1,30.9,17.1,Partly Cloudy
2019-08-08,2,33.1,18.8,Partly Cloudy
2019-08-09,51,30.5,19.6,Rainy
2019-08-10,2,31.3,21.9,Partly Cloudy
2019-08-11,0,33.1,19.4,Sunny
2019-08-12,0,33.4,19.8,Sunny
2019-08-13,0,32.6,19.9,Sunny
2019-08-14,1,31.6,17.9,Partly Cloudy
2019-08-15,3,28.0,20.3,Sunny
2019-08-16,3,25.1,16.3,Sunny
2019-08-17,51,25.8,17.1,Rainy
2019-08-18,3,28.3,14.5,Sunny
2019-08-19,1,30.4,16.2,Partly Cloudy
2019-08-20,0,31.1,16.6,Sunny
2019-08-21,0,32.3,17.4,Sunny
2019-08-22,0,32.7,20.6,Sunny
2019-08-23,1,32.3,20.9,Partly Cloudy
2019-08-24,3,31.7,23.0,Sunny
2019-08-25,1,33.7,23.0,Partly Cloudy
2019-08-26,2,33.6,22.8,Partly Cloudy
2019-08-27,1,32.5,20.1,Partly Cloudy
2019-08-28,1,32.4,20.0,Partly Cloudy
2019-08-29,1,31.9,18.4,Partly Cloudy
2019-08-30,51,31.2,19.5,Rainy
2019-08-31,2,30.0,18.9,Partly Cloudy
2019-09-01,0,30.9,15.8,Sunny
2019-09-02,3,31.6,15.7,Sunny
2019-09-03,3,31.9,17.0,Sunny
2019-09-04,51,25.7,19.0,Rainy
2019-09-05,53,24.0,15.7,Rainy
2019-09-06,0,27.4,14.3,Sunny
2019-09-07,3,28.4,15.7,Sunny
2019-09-08,3,28.5,16.5,Sunny
2019-09-09,3,27.7,15.9,Sunny
2019-09-10,3,26.5,16.0,Sunny
2019-09-11,3,27.6,15.5,Sunny
2019-09-12,3,27.2,16.2,Sunny
2019-09-13,3,29.2,15.6,Sunny
2019-09-14,2,28.6,14.5,Partly Cloudy
2019-09-15,3,24.9,16.9,Sunny
2019-09-16,0,28.6,12.6,Sunny
2019-09-17,3,29.7,13.5,Sunny
2019-09-18,3,27.1,15.5,Sunny
2019-09-19,3,21.1,13.7,Sunny
2019-09-20,3,19.3,13.0,Sunny
2019-09-21,2,19.1,8.4,Partly Cloudy
2019-09-22,0,22.7,7.0,Sunny
2019-09-23,3,24.6,9.8,Sunny
2019-09-24,55,18.8,14.9,Rainy
2019-09-25,3,22.2,13.6,Sunny
2019-09-26,63,22.3,14.9,Rainy
2019-09-27,3,22.3,13.5,Sunny
2019-09-28,3,25.3,11.2,Sunny
2019-09-29,3,27.1,13.5,Sunny
2019-09-30,2,28.1,12.6,Partly Cloudy
2019-10-01,0,26.8,14.0,Sunny
2019-10-02,2,28.8,13.9,Partly Cloudy
2019-10-03,51,28.7,15.7,Rainy
2019-10-04,61,18.0,9.4,Rainy
2019-10-05,53,12.8,8.6,Rainy
2019-10-06,55,16.4,8.0,Rainy
2019-10-07,53,12.8,7.4,Rainy
2019-10-08,3,13.9,6.1,Sunny
2019-10-09,2,19.6,4.0,Partly Cloudy
2019-10-10,3,23.9,7.2,Sunny
2019-10-11,53,20.7,12.2,Rainy
2019-10-12,1,21.9,6.7,Partly Cloudy
2019-10-13,3,24.8,7.4,Sunny
2019-10-14,2,24.5,8.7,Partly Cloudy
2019-10-15,3,21.5,8.4,Sunny
2019-10-16,3,18.6,10.2,Sunny
2019-10-17,3,19.7,8.4,Sunny
2019-10-18,3,21.1,8.1,Sunny
2019-10-19,2,21.8,7.4,Partly Cloudy
2019-10-20,3,22.2,11.1,Sunny
2019-10-21,3,22.9,9.8,Sunny
2019-10-22,3,20.4,10.3,Sunny
2019-10-23,3,21.6,8.9,Sunny
2019-10-24,3,19.2,10.3,Sunny
2019-10-25,3,19.0,10.2,Sunny
2019-10-26,3,18.8,7.8,Sunny
2019-10-27,3,19.0,7.0,Sunny
2019-10-28,3,18.4,5.4,Sunny
2019-10-29,3,16.9,8.9,Sunny
2019-10-30,53,11.3,7.8,Rainy
2019-10-31,61,7.7,4.3,Rainy
2019-11-01,3,8.7,2.7,Sunny
2019-11-02,3,13.8,2.3,Sunny
2019-11-03,3,17.1,5.4,Sunny
2019-11-04,3,23.1,7.3,Sunny
2019-11-05,1,20.9,10.7,Partly Cloudy
2019-11-06,3,23.6,8.0,Sunny
2019-11-07,3,19.9,8.5,Sunny
2019-11-08,51,20.4,10.6,Rainy
2019-11-09,3,20.8,9.5,Sunny
2019-11-10,53,21.6,10.7,Rainy
2019-11-11,2,18.0,8.7,Partly Cloudy
2019-11-12,3,21.4,8.6,Sunny
2019-11-13,51,20.0,11.8,Rainy
2019-11-14,53,15.9,12.5,Rainy
2019-11-15,61,13.5,8.6,Rainy
2019-11-16,3,12.7,8.3,Sunny
2019-11-17,51,15.6,10.3,Rainy
2019-11-18,51,16.8,11.3,Rainy
2019-11-19,3,14.8,10.3,Sunny
2019-11-20,53,15.5,10.7,Rainy
2019-11-21,55,11.3,6.0,Rainy
2019-11-22,73,5.3,-0.7,Snowy
2019-11-23,73,4.4,-0.7,Snowy
2019-11-24,51,5.3,2.5,Rainy
2019-11-25,53,8.6,5.4,Rainy
2019-11-26,51,7.0,3.7,Rainy
2019-11-27,3,10.2,2.6,Sunny
2019-11-28,3,10.9,3.4,Sunny
2019-11-29,61,12.4,6.8,Rainy
2019-11-30,55,8.3,3.3,Rainy
2019-12-01,53,5.1,0.6,Rainy
2019-12-02,3,4.5,-2.7,Sunny
2019-12-03,51,4.6,1.2,Rainy
2019-12-04,3,3.4,-3.2,Sunny
2019-12-05,0,4.9,-3.4,Sunny
2019-12-06,3,5.6,-3.0,Sunny
2019-12-07,3,3.7,-2.5,Sunny
2019-12-08,3,7.2,-2.4,Sunny
2019-12-09,3,9.5,-1.0,Sunny
2019-12-10,3,7.2,-2.3,Sunny
2019-12-11,3,5.7,2.7,Sunny
2019-12-12,51,5.1,3.8,Rainy
2019-12-13,53,6.5,3.1,Rainy
2019-12-14,51,11.9,5.4,Rainy
2019-12-15,53,11.1,3.4,Rainy
2019-12-16,3,12.6,0.3,Sunny
2019-12-17,2,14.3,0.9,Partly Cloudy
2019-12-18,3,14.1,4.4,Sunny
2019-12-19,3,12.7,0.4,Sunny
2019-12-20,3,6.4,4.0,Sunny
2019-12-21,3,10.4,3.4,Sunny
2019-12-22,51,14.4,4.2,Rainy
2019-12-23,61,13.3,5.3,Rainy
2019-12-24,53,9.4,1.4,Rainy
2019-12-25,3,7.9,3.5,Sunny
2019-12-26,51,7.6,0.8,Rainy
2019-12-27,51,7.5,-0.9,Rainy
2019-12-28,71,4.4,-2.3,Snowy
2019-12-29,71,4.0,0.5,Snowy
2019-12-30,3,4.4,-3.3,Sunny
2019-12-31,3,4.0,-4.4,Sunny
2020-01-01,3,7.3,-3.2,Sunny
2020-01-02,2,4.5,-4.2,Partly Cloudy
2020-01-03,3,7.4,-3.3,Sunny
2020-01-04,3,7.1,-4.3,Sunny
2020-01-05,51,4.2,-2.4,Rainy
2020-01-06,3,4.4,-2.9,Sunny
2020-01-07,2,1.6,-5.6,Partly Cloudy
2020-01-08,2,2.6,-7.0,Partly Cloudy
2020-01-09,3,3.8,-4.5,Sunny
2020-01-10,1,8.9,-3.6,Partly Cloudy
2020-01-11,3,8.6,-2.6,Sunny
